Year,Postal code,Rooms,Rent per m2,Rental apartment count,Sales price per m2,Sold apartments count,Postal code name,Municipality,Municipality name,Municipality group,Municipality group name,Region,Region name,Area,Area name
2010,2280,2,,,3188.0,6.0,Malminmäki-Eestinlaakso,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,2280,2,,,3285.0,9.0,Malminmäki-Eestinlaakso,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,2280,3,,,3142.0,7.0,Malminmäki-Eestinlaakso,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,2280,2,,,3321.0,6.0,Malminmäki-Eestinlaakso,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,2280,2,,,3942.0,9.0,Malminmäki-Eestinlaakso,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,2280,3,,,4017.0,6.0,Malminmäki-Eestinlaakso,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,2460,1,,,1697.0,6.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,2460,2,,,1394.0,20.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,2460,2,,,1548.0,18.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,2460,2,,,1598.0,8.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,2460,2,,,1594.0,22.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,2460,2,,,1547.0,8.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,2460,3,,,2079.0,8.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,2460,2,,,1870.0,6.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,2460,2,,,1730.0,6.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,2460,2,,,1822.0,7.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,2460,2,,,1495.0,9.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,2460,2,,,1725.0,12.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,2460,2,,,1771.0,9.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,2460,2,,,1571.0,8.0,Kantvik,257,Kirkkonummi,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,2630,2,,,2607.0,15.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,2630,3,,,2391.0,8.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,2630,2,,,2899.0,10.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,2630,3,,,2571.0,10.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,2630,2,,,3094.0,10.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,2630,3,,,2590.0,9.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,2630,2,,,3099.0,14.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,2630,3,,,2629.0,9.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,2630,2,,,3162.0,12.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,2630,2,,,3020.0,10.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,2630,3,,,2616.0,7.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,2630,2,,,3229.0,6.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,2630,3,,,2688.0,7.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,2630,2,,,3142.0,14.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,2630,2,,,3154.0,9.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,2630,3,,,2684.0,6.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,2630,2,,,3110.0,17.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,2630,3,,,2722.0,8.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,2630,2,,,3160.0,10.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,2630,3,,,2775.0,6.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,2630,2,,,3390.0,6.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,2630,3,,,2743.0,7.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,2630,3,,,2726.0,11.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,2630,2,,,3312.0,10.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,2630,3,,,2860.0,7.0,Nihtisilta,49,Espoo,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,4340,1,,,2163.0,7.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,4340,2,,,1474.0,19.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,4340,3,,,1270.0,12.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,4340,1,,,2135.0,12.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,4340,2,,,1586.0,17.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,4340,3,,,1547.0,10.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,4340,2,,,1692.0,10.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,4340,3,,,1473.0,6.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,4340,2,,,1740.0,25.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,4340,3,,,1458.0,9.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,4340,2,,,1741.0,6.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,4340,2,,,1724.0,10.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,4340,3,,,1594.0,7.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,4340,1,,,2107.0,7.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,4340,2,,,1685.0,10.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,4340,2,,,1517.0,13.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,4340,2,,,1493.0,11.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,4340,2,,,1438.0,7.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,4340,2,,,1679.0,8.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,4340,2,,,1525.0,11.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,4340,2,,,1347.0,8.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,4340,3,,,1409.0,8.0,Mattila,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,4500,2,,,1421.0,12.0,Kellokoski,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,4500,1,,,1402.0,15.0,Kellokoski,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,4500,2,,,1451.0,10.0,Kellokoski,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,4500,3,,,1543.0,7.0,Kellokoski,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,4500,2,,,1901.0,9.0,Kellokoski,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,4500,3,,,1669.0,9.0,Kellokoski,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,4500,2,,,1743.0,8.0,Kellokoski,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,4500,1,,,1757.0,6.0,Kellokoski,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,4500,2,,,1720.0,6.0,Kellokoski,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,4500,3,,,1106.0,7.0,Kellokoski,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,4500,3,,,1001.0,6.0,Kellokoski,858,Tuusula,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,5460,2,,,1767.0,16.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,5460,3,,,1672.0,8.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,5460,2,,,1969.0,14.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,5460,2,,,2014.0,18.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,5460,3,,,1830.0,6.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,5460,2,,,1923.0,24.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,5460,3,,,1778.0,7.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,5460,2,,,2072.0,8.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,5460,2,,,1968.0,10.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,5460,3,,,1858.0,8.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,5460,2,,,1905.0,18.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,5460,2,,,1856.0,13.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,5460,3,,,1622.0,6.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,5460,2,,,1909.0,13.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,5460,3,,,1730.0,6.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,5460,2,,,1669.0,8.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,5460,2,,,1785.0,11.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,5460,2,,,2001.0,9.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,5460,2,,,1667.0,13.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,5460,3,,,1428.0,9.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,5460,2,,,1858.0,9.0,Hakalanmäki-Hakala,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,5860,2,,,1250.0,11.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,5860,2,,,1416.0,14.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,5860,2,,,1461.0,12.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,5860,2,,,1453.0,16.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,5860,3,,,1539.0,7.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,5860,1,,,1970.0,6.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,5860,2,,,1458.0,12.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,5860,2,,,1380.0,8.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,5860,3,,,1212.0,9.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,5860,2,,,1300.0,10.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,5860,3,,,1140.0,9.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,5860,3,,,1125.0,6.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,5860,2,,,1128.0,6.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,5860,2,,,1145.0,8.0,Talvisilta,106,Hyvinkää,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,8500,2,,,1574.0,6.0,Ventelä-Millola,444,Lohja,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,8500,2,,,1774.0,10.0,Ventelä-Millola,444,Lohja,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,8500,2,,,1718.0,7.0,Ventelä-Millola,444,Lohja,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,8500,2,,,1727.0,7.0,Ventelä-Millola,444,Lohja,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,8500,2,,,1493.0,6.0,Ventelä-Millola,444,Lohja,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,8500,2,,,1648.0,6.0,Ventelä-Millola,444,Lohja,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,10210,2,,,1349.0,7.0,Inkoo Keskus,149,Inkoo,3,Maaseutumaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,10210,1,,,1736.0,6.0,Inkoo Keskus,149,Inkoo,3,Maaseutumaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,10210,2,,,1667.0,7.0,Inkoo Keskus,149,Inkoo,3,Maaseutumaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,10210,2,,,1310.0,10.0,Inkoo Keskus,149,Inkoo,3,Maaseutumaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,10320,2,,,886.0,8.0,Bäljars,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,10320,2,,,1143.0,8.0,Bäljars,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,10320,2,,,1092.0,6.0,Bäljars,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,10420,2,,,824.0,10.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,10420,3,,,807.0,8.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,10420,1,,,995.0,6.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,10420,2,,,842.0,13.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,10420,3,,,904.0,7.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,10420,2,,,924.0,6.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,10420,2,,,961.0,8.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,10420,3,,,885.0,6.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,10420,2,,,842.0,6.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,10420,2,,,1145.0,9.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,10420,1,,,769.0,6.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,10420,2,,,1279.0,14.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,10420,2,,,1020.0,12.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,10420,2,,,1444.0,6.0,Pohjankuru,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,10640,2,,,1328.0,10.0,Dragsvik,710,Raasepori,2,Taajaan asutut kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,11710,2,,,1666.0,6.0,Herajoki,694,Riihimäki,1,Kaupunkimaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2010,11710,2,,,1468.0,10.0,Herajoki,694,Riihimäki,1,Kaupunkimaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2010,11710,3,,,1489.0,6.0,Herajoki,694,Riihimäki,1,Kaupunkimaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2011,11710,2,,,1881.0,11.0,Herajoki,694,Riihimäki,1,Kaupunkimaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2011,11710,3,,,1484.0,7.0,Herajoki,694,Riihimäki,1,Kaupunkimaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2012,11710,2,,,1740.0,8.0,Herajoki,694,Riihimäki,1,Kaupunkimaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2013,11710,2,,,1701.0,10.0,Herajoki,694,Riihimäki,1,Kaupunkimaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2017,11710,2,,,1504.0,12.0,Herajoki,694,Riihimäki,1,Kaupunkimaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2009,11910,2,,,1329.0,12.0,Lasi-Kumela,694,Riihimäki,1,Kaupunkimaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2011,11910,2,,,1323.0,10.0,Lasi-Kumela,694,Riihimäki,1,Kaupunkimaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2012,11910,2,,,1470.0,11.0,Lasi-Kumela,694,Riihimäki,1,Kaupunkimaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2013,11910,2,,,1304.0,6.0,Lasi-Kumela,694,Riihimäki,1,Kaupunkimaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2020,11910,2,,,1083.0,14.0,Lasi-Kumela,694,Riihimäki,1,Kaupunkimaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2009,12700,2,,,1393.0,7.0,Loppi kk,433,Loppi,3,Maaseutumaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2010,12700,2,,,1230.0,10.0,Loppi kk,433,Loppi,3,Maaseutumaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2011,12700,2,,,1072.0,7.0,Loppi kk,433,Loppi,3,Maaseutumaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2012,12700,1,,,1304.0,9.0,Loppi kk,433,Loppi,3,Maaseutumaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2012,12700,2,,,1230.0,9.0,Loppi kk,433,Loppi,3,Maaseutumaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2013,12700,2,,,1078.0,9.0,Loppi kk,433,Loppi,3,Maaseutumaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2019,12700,1,,,969.0,6.0,Loppi kk,433,Loppi,3,Maaseutumaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2020,12700,2,,,987.0,7.0,Loppi kk,433,Loppi,3,Maaseutumaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2021,12700,2,,,1110.0,13.0,Loppi kk,433,Loppi,3,Maaseutumaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2022,12700,2,,,925.0,8.0,Loppi kk,433,Loppi,3,Maaseutumaiset kunnat,5,Kanta-Häme,2,Etelä-Suomi
2009,15230,2,,,960.0,7.0,Kytölä,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2009,15230,3,,,1036.0,6.0,Kytölä,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2010,15230,2,,,1086.0,10.0,Kytölä,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2011,15230,2,,,1090.0,11.0,Kytölä,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2012,15230,2,,,1374.0,7.0,Kytölä,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2013,15230,2,,,1286.0,9.0,Kytölä,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2014,15230,2,,,1290.0,8.0,Kytölä,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2015,15230,2,,,1290.0,9.0,Kytölä,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2017,15230,2,,,1206.0,7.0,Kytölä,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2018,15230,2,,,1201.0,7.0,Kytölä,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2021,15230,2,,,1212.0,6.0,Kytölä,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2022,15230,2,,,1031.0,6.0,Kytölä,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2009,15900,3,,,2428.0,10.0,Jalkaranta,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2010,15900,3,,,2396.0,7.0,Jalkaranta,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2012,15900,3,,,2566.0,10.0,Jalkaranta,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2013,15900,3,,,2934.0,7.0,Jalkaranta,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2014,15900,3,,,2892.0,11.0,Jalkaranta,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2016,15900,2,,,3380.0,6.0,Jalkaranta,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
2016,15900,3,,,2347.0,13.0,Jalkaranta,398,Lahti,1,Kaupunkimaiset kunnat,7,Päijät-Häme,2,Etelä-Suomi
