Year,Rooms,Rent per m2,Rental apartment count,Sales price per m2,Sold apartments count,Municipality name,Municipality group name,Region name,Area name,Total population,0 - 14,15 - 24,25 - 44,45 - 64,65 - 74,75 -
2016.0,2,10.6425,134.0,1534.0,18.0,Loviisa,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,15259.5,2234.5,1320.0,3129.5,4576.0,2290.5,1709.0
2016.0,3,9.1725,103.0,1835.0,18.0,Loviisa,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,15259.5,2234.5,1320.0,3129.5,4576.0,2290.5,1709.0
2016.0,2,,0.0,857.0,9.0,Luumäki,Maaseutumaiset kunnat,Etelä-Karjala,Etelä-Suomi,4845.5,627.5,399.5,782.0,1534.0,783.5,719.0
2016.0,1,14.566666666666668,1842.0,1850.3333333333333,72.0,Mikkeli,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,54591.0,7919.0,6593.0,11935.0,15045.0,7297.5,5801.5
2016.0,2,9.857083333333334,1519.0,1714.8333333333333,166.0,Mikkeli,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,54591.0,7919.0,6593.0,11935.0,15045.0,7297.5,5801.5
2016.0,3,9.715,436.0,1540.0,115.0,Mikkeli,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,54591.0,7919.0,6593.0,11935.0,15045.0,7297.5,5801.5
2016.0,2,9.775,48.0,1771.0,12.0,Mustasaari,Taajaan asutut kunnat,Pohjanmaa,Länsi-Suomi,19341.0,3880.0,1796.5,4839.0,4901.0,2158.5,1766.0
2016.0,3,,0.0,1555.0,16.0,Mustasaari,Taajaan asutut kunnat,Pohjanmaa,Länsi-Suomi,19341.0,3880.0,1796.5,4839.0,4901.0,2158.5,1766.0
2016.0,2,,0.0,1427.0,7.0,Muurame,Taajaan asutut kunnat,Keski-Suomi,Länsi-Suomi,9866.0,2203.5,1002.0,2445.0,2641.0,975.5,599.0
2016.0,3,,0.0,1595.0,8.0,Muurame,Taajaan asutut kunnat,Keski-Suomi,Länsi-Suomi,9866.0,2203.5,1002.0,2445.0,2641.0,975.5,599.0
2016.0,2,9.315000000000001,45.0,1242.0,10.0,Mynämäki,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,7850.5,1224.5,792.5,1608.5,2336.5,1058.0,830.5
2016.0,1,13.8925,103.0,1796.0,11.0,Mäntsälä,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,20769.0,4369.0,2234.5,4898.0,5747.5,2140.0,1380.0
2016.0,2,11.875,295.0,2100.0,28.0,Mäntsälä,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,20769.0,4369.0,2234.5,4898.0,5747.5,2140.0,1380.0
2016.0,3,11.89,31.0,2039.0,17.0,Mäntsälä,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,20769.0,4369.0,2234.5,4898.0,5747.5,2140.0,1380.0
2016.0,1,10.0875,110.0,595.0,17.0,Mänttä-Vilppula,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,10526.0,1330.5,913.0,1871.0,3148.0,1741.0,1522.5
2016.0,2,8.5225,120.0,687.0,21.0,Mänttä-Vilppula,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,10526.0,1330.5,913.0,1871.0,3148.0,1741.0,1522.5
2016.0,3,,0.0,850.0,16.0,Mänttä-Vilppula,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,10526.0,1330.5,913.0,1871.0,3148.0,1741.0,1522.5
2016.0,2,9.32,20.0,968.0,13.0,Mäntyharju,Maaseutumaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,6128.0,759.5,504.5,954.0,1906.5,1108.5,895.0
2016.0,1,12.73,230.0,2275.0,16.0,Naantali,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,19014.5,3064.5,1839.5,3899.0,5873.5,2657.0,1681.0
2016.0,2,10.467500000000001,182.0,1618.0,51.0,Naantali,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,19014.5,3064.5,1839.5,3899.0,5873.5,2657.0,1681.0
2016.0,3,,0.0,1702.0,35.0,Naantali,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,19014.5,3064.5,1839.5,3899.0,5873.5,2657.0,1681.0
2016.0,2,9.885,137.0,1161.0,10.0,Nivala,Taajaan asutut kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,10882.5,2579.5,1323.0,2339.0,2464.5,1147.5,1029.0
2016.0,3,9.32,97.0,1331.0,6.0,Nivala,Taajaan asutut kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,10882.5,2579.5,1323.0,2339.0,2464.5,1147.5,1029.0
2016.0,1,13.93875,369.0,1482.6666666666667,44.0,Nokia,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,33186.0,6549.5,3172.0,8493.5,8654.0,3777.5,2539.5
2016.0,2,10.5125,470.0,1357.4,114.0,Nokia,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,33186.0,6549.5,3172.0,8493.5,8654.0,3777.5,2539.5
2016.0,3,,0.0,1647.3333333333333,63.0,Nokia,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,33186.0,6549.5,3172.0,8493.5,8654.0,3777.5,2539.5
2016.0,2,8.754583333333333,217.0,929.5,16.0,Nurmes,Taajaan asutut kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,10225.0,1277.5,845.0,1643.0,3200.5,1717.0,1542.0
2016.0,1,16.165,252.0,2413.5,23.0,Nurmijärvi,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,41953.5,9182.0,4790.5,9973.5,11708.5,3961.5,2337.5
2016.0,2,12.369166666666667,452.0,1955.6666666666667,72.0,Nurmijärvi,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,41953.5,9182.0,4790.5,9973.5,11708.5,3961.5,2337.5
2016.0,3,,0.0,2195.3333333333335,65.0,Nurmijärvi,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,41953.5,9182.0,4790.5,9973.5,11708.5,3961.5,2337.5
2016.0,2,,0.0,1084.0,9.0,Närpiö,Maaseutumaiset kunnat,Pohjanmaa,Länsi-Suomi,9413.0,1362.0,911.5,2043.5,2457.5,1317.0,1321.5
2016.0,1,12.055,301.0,1276.0,20.0,Orimattila,Taajaan asutut kunnat,Päijät-Häme,Etelä-Suomi,16302.5,2876.5,1511.0,3537.0,4642.5,2151.5,1584.0
2016.0,2,9.8675,250.0,1262.0,26.0,Orimattila,Taajaan asutut kunnat,Päijät-Häme,Etelä-Suomi,16302.5,2876.5,1511.0,3537.0,4642.5,2151.5,1584.0
2016.0,3,8.6325,90.0,1302.0,16.0,Orimattila,Taajaan asutut kunnat,Päijät-Häme,Etelä-Suomi,16302.5,2876.5,1511.0,3537.0,4642.5,2151.5,1584.0
2016.0,1,11.4375,190.0,1539.0,10.0,Orivesi,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,9360.0,1460.5,828.5,1806.5,2676.5,1403.0,1185.0
2016.0,2,9.5375,121.0,1202.0,19.0,Orivesi,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,9360.0,1460.5,828.5,1806.5,2676.5,1403.0,1185.0
2016.0,3,,0.0,1010.0,9.0,Orivesi,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,9360.0,1460.5,828.5,1806.5,2676.5,1403.0,1185.0
2016.0,2,8.873333333333333,70.0,1066.0,11.0,Oulainen,Taajaan asutut kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,7562.0,1430.5,876.0,1459.0,2008.5,945.5,842.5
2016.0,1,14.371944444444445,11140.0,2168.25,336.0,Oulu,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,199525.5,38134.0,29658.5,56757.0,45806.0,17077.5,12092.5
2016.0,2,10.580615942028984,11097.0,1813.5217391304348,805.0,Oulu,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,199525.5,38134.0,29658.5,56757.0,45806.0,17077.5,12092.5
2016.0,3,10.305,3548.0,1887.047619047619,556.0,Oulu,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,199525.5,38134.0,29658.5,56757.0,45806.0,17077.5,12092.5
2016.0,1,11.775,153.0,601.0,8.0,Outokumpu,Taajaan asutut kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,7115.0,1024.5,699.0,1349.0,2065.5,1099.0,878.0
2016.0,2,8.969999999999999,126.0,612.0,8.0,Outokumpu,Taajaan asutut kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,7115.0,1024.5,699.0,1349.0,2065.5,1099.0,878.0
2016.0,1,11.6675,213.0,1339.0,15.0,Paimio,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,10666.5,2031.5,1012.5,2638.5,2827.5,1317.5,839.0
2016.0,2,9.23,175.0,1389.0,19.0,Paimio,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,10666.5,2031.5,1012.5,2638.5,2827.5,1317.5,839.0
2016.0,3,9.19,22.0,1353.0,11.0,Paimio,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,10666.5,2031.5,1012.5,2638.5,2827.5,1317.5,839.0
2016.0,1,12.26,21.0,1316.0,23.0,Parainen,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15427.5,2495.0,1479.5,3102.0,4459.0,2234.5,1657.5
2016.0,2,,0.0,1387.0,36.0,Parainen,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15427.5,2495.0,1479.5,3102.0,4459.0,2234.5,1657.5
2016.0,3,,0.0,1133.0,25.0,Parainen,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15427.5,2495.0,1479.5,3102.0,4459.0,2234.5,1657.5
2016.0,1,,0.0,1071.0,7.0,Parkano,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,6729.0,979.5,642.0,1179.0,1973.0,1102.0,853.5
2016.0,3,,0.0,1025.0,6.0,Parkano,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,6729.0,979.5,642.0,1179.0,1973.0,1102.0,853.5
2016.0,1,10.73625,438.0,749.0,32.0,Pieksämäki,Taajaan asutut kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,18638.0,2309.5,1720.5,3370.5,5905.0,2833.5,2499.0
2016.0,2,8.516666666666666,560.0,670.5,58.0,Pieksämäki,Taajaan asutut kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,18638.0,2309.5,1720.5,3370.5,5905.0,2833.5,2499.0
2016.0,3,,0.0,841.0,24.0,Pieksämäki,Taajaan asutut kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,18638.0,2309.5,1720.5,3370.5,5905.0,2833.5,2499.0
2016.0,2,,0.0,791.0,8.0,Pielavesi,Maaseutumaiset kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,4718.5,694.5,381.5,659.0,1434.0,807.5,742.0
2016.0,1,12.7275,291.0,1575.0,15.0,Pietarsaari,Kaupunkimaiset kunnat,Pohjanmaa,Länsi-Suomi,19406.5,3091.5,2296.0,4273.5,4955.0,2555.5,2235.0
2016.0,2,9.715,354.0,1178.3333333333333,69.0,Pietarsaari,Kaupunkimaiset kunnat,Pohjanmaa,Länsi-Suomi,19406.5,3091.5,2296.0,4273.5,4955.0,2555.5,2235.0
2016.0,3,9.235,41.0,1160.6666666666667,55.0,Pietarsaari,Kaupunkimaiset kunnat,Pohjanmaa,Länsi-Suomi,19406.5,3091.5,2296.0,4273.5,4955.0,2555.5,2235.0
2016.0,1,14.19,272.0,2156.0,10.0,Pirkkala,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,19038.0,4033.5,1901.5,5134.5,4810.0,1992.5,1166.0
2016.0,2,10.62125,205.0,2336.0,70.0,Pirkkala,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,19038.0,4033.5,1901.5,5134.5,4810.0,1992.5,1166.0
2016.0,3,11.555,48.0,2077.0,67.0,Pirkkala,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,19038.0,4033.5,1901.5,5134.5,4810.0,1992.5,1166.0
2016.0,1,12.5271875,3622.0,1363.125,175.0,Pori,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,85211.0,12462.0,10045.0,19467.5,22662.5,11353.0,9221.0
2016.0,2,9.525277777777779,4030.0,1088.1818181818182,351.0,Pori,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,85211.0,12462.0,10045.0,19467.5,22662.5,11353.0,9221.0
2016.0,3,8.992833333333333,1024.0,1227.142857142857,260.0,Pori,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,85211.0,12462.0,10045.0,19467.5,22662.5,11353.0,9221.0
2016.0,1,16.1575,1086.0,2859.0,50.0,Porvoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,50036.0,8824.5,5710.0,11823.0,13978.0,5856.5,3844.0
2016.0,2,12.46875,902.0,2150.0,158.0,Porvoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,50036.0,8824.5,5710.0,11823.0,13978.0,5856.5,3844.0
2016.0,3,11.87375,304.0,2049.6666666666665,117.0,Porvoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,50036.0,8824.5,5710.0,11823.0,13978.0,5856.5,3844.0
2016.0,2,8.864999999999998,40.0,821.0,8.0,Pyhäjärvi,Maaseutumaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,5475.5,798.0,499.5,898.0,1594.0,897.0,789.0
2016.0,1,12.09,248.0,1310.0,14.0,Raahe,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,25087.5,4834.5,2660.5,5512.0,6617.0,3343.5,2120.0
2016.0,2,10.567499999999999,332.0,1233.0,23.0,Raahe,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,25087.5,4834.5,2660.5,5512.0,6617.0,3343.5,2120.0
2016.0,3,9.466666666666667,66.0,1613.0,23.0,Raahe,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,25087.5,4834.5,2660.5,5512.0,6617.0,3343.5,2120.0
2016.0,1,13.148333333333333,608.0,1911.0,15.0,Raasepori,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,28241.0,4313.0,2869.5,6070.0,7922.5,3918.5,3147.5
2016.0,2,10.625833333333333,512.0,1669.6666666666667,59.0,Raasepori,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,28241.0,4313.0,2869.5,6070.0,7922.5,3918.5,3147.5
2016.0,3,10.2925,88.0,1585.6666666666667,42.0,Raasepori,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,28241.0,4313.0,2869.5,6070.0,7922.5,3918.5,3147.5
2016.0,1,13.3475,485.0,1412.0,47.0,Raisio,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,24286.5,3845.5,2715.5,5534.5,7104.0,2838.5,2248.5
2016.0,2,10.8125,513.0,1326.0,110.0,Raisio,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,24286.5,3845.5,2715.5,5534.5,7104.0,2838.5,2248.5
2016.0,3,10.5375,236.0,1218.0,65.0,Raisio,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,24286.5,3845.5,2715.5,5534.5,7104.0,2838.5,2248.5
2016.0,1,12.457500000000001,1064.0,1251.0,86.0,Rauma,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,39711.5,5883.0,4479.0,9120.0,10806.5,5214.5,4208.5
2016.0,2,9.440833333333332,1112.0,1051.25,195.0,Rauma,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,39711.5,5883.0,4479.0,9120.0,10806.5,5214.5,4208.5
2016.0,3,8.982083333333334,309.0,1093.3333333333333,108.0,Rauma,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,39711.5,5883.0,4479.0,9120.0,10806.5,5214.5,4208.5
2016.0,1,14.17625,1191.0,1621.6666666666667,65.0,Riihimäki,Kaupunkimaiset kunnat,Kanta-Häme,Etelä-Suomi,29214.5,4898.0,3466.5,7025.0,8040.5,3325.0,2459.5
2016.0,2,10.81875,681.0,1550.0,134.0,Riihimäki,Kaupunkimaiset kunnat,Kanta-Häme,Etelä-Suomi,29214.5,4898.0,3466.5,7025.0,8040.5,3325.0,2459.5
2016.0,3,10.7125,262.0,1384.3333333333333,97.0,Riihimäki,Kaupunkimaiset kunnat,Kanta-Häme,Etelä-Suomi,29214.5,4898.0,3466.5,7025.0,8040.5,3325.0,2459.5
2016.0,1,14.299999999999999,2859.0,1612.1666666666667,140.0,Rovaniemi,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,62034.5,10356.5,8558.0,15695.5,16351.5,6147.5,4925.5
2016.0,2,10.599,3055.0,1429.3333333333333,263.0,Rovaniemi,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,62034.5,10356.5,8558.0,15695.5,16351.5,6147.5,4925.5
2016.0,3,10.1515,1116.0,1407.2,191.0,Rovaniemi,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,62034.5,10356.5,8558.0,15695.5,16351.5,6147.5,4925.5
2016.0,2,,0.0,1136.0,6.0,Ruokolahti,Maaseutumaiset kunnat,Etelä-Karjala,Etelä-Suomi,5278.5,689.0,366.5,877.0,1678.5,852.0,815.5
2016.0,2,,0.0,641.0,8.0,Ruovesi,Maaseutumaiset kunnat,Pirkanmaa,Länsi-Suomi,4594.0,568.0,362.0,734.0,1389.0,791.5,749.5
2016.0,2,,0.0,2375.0,7.0,Rusko,Maaseutumaiset kunnat,Varsinais-Suomi,Etelä-Suomi,6123.5,1209.5,662.0,1441.0,1754.0,635.0,422.0
2016.0,2,8.96,20.0,1179.0,14.0,Saarijärvi,Maaseutumaiset kunnat,Keski-Suomi,Länsi-Suomi,9802.5,1452.0,873.5,1680.5,3039.0,1418.5,1339.0
2016.0,1,11.988125,919.0,1500.0,39.0,Salo,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,53718.0,8412.0,5387.5,11590.0,15291.0,7303.0,5734.5
2016.0,2,9.563125,795.0,1048.6,117.0,Salo,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,53718.0,8412.0,5387.5,11590.0,15291.0,7303.0,5734.5
2016.0,3,9.166666666666666,189.0,1158.3333333333333,69.0,Salo,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,53718.0,8412.0,5387.5,11590.0,15291.0,7303.0,5734.5
2016.0,1,12.3925,312.0,1772.0,11.0,Sastamala,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,25141.0,3879.5,2460.0,4959.0,7218.0,3533.5,3091.0
2016.0,2,9.4725,392.0,1654.0,32.0,Sastamala,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,25141.0,3879.5,2460.0,4959.0,7218.0,3533.5,3091.0
2016.0,3,9.69,106.0,1469.0,28.0,Sastamala,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,25141.0,3879.5,2460.0,4959.0,7218.0,3533.5,3091.0
2016.0,1,12.62875,1109.0,1868.5,25.0,Savonlinna,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,35382.5,4541.5,3713.5,6627.0,10580.0,5441.5,4479.0
2016.0,2,9.746666666666668,918.0,1309.2,98.0,Savonlinna,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,35382.5,4541.5,3713.5,6627.0,10580.0,5441.5,4479.0
2016.0,3,,0.0,1563.3333333333333,43.0,Savonlinna,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,35382.5,4541.5,3713.5,6627.0,10580.0,5441.5,4479.0
2016.0,1,13.801309523809524,2014.0,2081.6666666666665,50.0,Seinäjoki,Kaupunkimaiset kunnat,Etelä-Pohjanmaa,Länsi-Suomi,61791.0,11082.5,8319.0,15986.0,15133.5,6422.5,4847.5
2016.0,2,10.097499999999998,2521.0,1898.75,129.0,Seinäjoki,Kaupunkimaiset kunnat,Etelä-Pohjanmaa,Länsi-Suomi,61791.0,11082.5,8319.0,15986.0,15133.5,6422.5,4847.5
2016.0,3,9.63875,786.0,1828.0,105.0,Seinäjoki,Kaupunkimaiset kunnat,Etelä-Pohjanmaa,Länsi-Suomi,61791.0,11082.5,8319.0,15986.0,15133.5,6422.5,4847.5
2016.0,1,13.845,282.0,1940.0,8.0,Siilinjärvi,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,21781.0,4443.0,2275.5,5157.5,5989.5,2298.0,1617.5
2016.0,2,11.157499999999999,226.0,1778.0,19.0,Siilinjärvi,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,21781.0,4443.0,2275.5,5157.5,5989.5,2298.0,1617.5
2016.0,3,10.3275,124.0,1302.0,6.0,Siilinjärvi,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,21781.0,4443.0,2275.5,5157.5,5989.5,2298.0,1617.5
2016.0,1,16.27,22.0,2706.0,8.0,Sipoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,19660.5,3904.0,2185.0,4495.5,5772.5,1950.0,1353.5
2016.0,2,12.335,86.0,2617.0,19.0,Sipoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,19660.5,3904.0,2185.0,4495.5,5772.5,1950.0,1353.5
2016.0,3,,0.0,2189.0,15.0,Sipoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,19660.5,3904.0,2185.0,4495.5,5772.5,1950.0,1353.5
2016.0,2,,0.0,1309.0,6.0,Siuntio,Maaseutumaiset kunnat,Uusimaa,Helsinki-Uusimaa,6180.0,1261.5,591.0,1416.0,1876.5,704.0,331.0
2016.0,2,8.233333333333333,63.0,1093.0,8.0,Somero,Maaseutumaiset kunnat,Varsinais-Suomi,Etelä-Suomi,9060.0,1315.0,817.0,1583.0,2671.0,1349.5,1324.5
2016.0,1,12.825,131.0,1424.0,9.0,Sotkamo,Taajaan asutut kunnat,Kainuu,Pohjois- ja Itä-Suomi,10497.0,1662.5,970.0,2149.0,3196.0,1374.0,1145.5
2016.0,2,10.3375,125.0,1403.0,14.0,Sotkamo,Taajaan asutut kunnat,Kainuu,Pohjois- ja Itä-Suomi,10497.0,1662.5,970.0,2149.0,3196.0,1374.0,1145.5
2016.0,1,10.3,23.0,898.0,8.0,Suomussalmi,Maaseutumaiset kunnat,Kainuu,Pohjois- ja Itä-Suomi,8261.5,931.5,610.0,1227.0,2888.0,1392.5,1212.5
2016.0,2,9.432500000000001,99.0,820.0,12.0,Suomussalmi,Maaseutumaiset kunnat,Kainuu,Pohjois- ja Itä-Suomi,8261.5,931.5,610.0,1227.0,2888.0,1392.5,1212.5
2016.0,1,10.870000000000001,112.0,703.0,8.0,Suonenjoki,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,7351.0,1047.5,617.5,1442.0,2123.5,1102.5,1018.0
2016.0,2,9.295,196.0,928.0,24.0,Suonenjoki,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,7351.0,1047.5,617.5,1442.0,2123.5,1102.5,1018.0
2016.0,3,,0.0,1030.0,6.0,Suonenjoki,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,7351.0,1047.5,617.5,1442.0,2123.5,1102.5,1018.0
2016.0,1,10.033333333333333,70.0,1106.0,10.0,Tammela,Maaseutumaiset kunnat,Kanta-Häme,Etelä-Suomi,6260.5,1020.5,599.5,1159.5,1972.5,811.0,697.5
2016.0,1,16.226145833333334,18580.0,2868.4545454545455,646.0,Tampere,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,226696.0,31028.0,33288.0,68795.5,51610.5,23432.5,18541.5
2016.0,2,11.927210144927535,16084.0,2398.0,1439.0,Tampere,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,226696.0,31028.0,33288.0,68795.5,51610.5,23432.5,18541.5
2016.0,3,11.331845238095239,4114.0,2315.7391304347825,995.0,Tampere,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,226696.0,31028.0,33288.0,68795.5,51610.5,23432.5,18541.5
2016.0,2,9.89375,375.0,1556.0,21.0,Tornio,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,22158.0,3968.5,2720.5,4927.5,6005.0,2687.0,1849.5
2016.0,3,,0.0,1663.0,15.0,Tornio,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,22158.0,3968.5,2720.5,4927.5,6005.0,2687.0,1849.5
2016.0,1,14.742058823529412,15381.0,2592.125,500.0,Turku,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,186756.0,24056.0,28072.5,54178.0,42768.5,20783.5,16897.5
2016.0,2,10.5590625,12256.0,1951.5,1246.0,Turku,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,186756.0,24056.0,28072.5,54178.0,42768.5,20783.5,16897.5
2016.0,3,10.021538461538462,3361.0,1846.5882352941176,1000.0,Turku,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,186756.0,24056.0,28072.5,54178.0,42768.5,20783.5,16897.5
2016.0,1,17.73,71.0,2613.5,21.0,Tuusula,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,38523.5,7766.0,4176.5,9358.5,11085.0,3950.5,2187.0
2016.0,2,13.2,71.0,1987.0,89.0,Tuusula,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,38523.5,7766.0,4176.5,9358.5,11085.0,3950.5,2187.0
2016.0,3,14.491249999999999,147.0,1982.0,52.0,Tuusula,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,38523.5,7766.0,4176.5,9358.5,11085.0,3950.5,2187.0
2016.0,2,8.8375,105.0,1636.0,11.0,Ulvila,Taajaan asutut kunnat,Satakunta,Länsi-Suomi,13332.0,2365.5,1271.0,2859.5,3638.5,1844.5,1353.0
2016.0,2,,0.0,1133.0,7.0,Uusikaarlepyy,Maaseutumaiset kunnat,Pohjanmaa,Länsi-Suomi,7540.0,1373.5,792.5,1757.5,1823.5,963.0,830.0
2016.0,3,,0.0,992.0,6.0,Uusikaarlepyy,Maaseutumaiset kunnat,Pohjanmaa,Länsi-Suomi,7540.0,1373.5,792.5,1757.5,1823.5,963.0,830.0
2016.0,1,11.115,212.0,1133.0,32.0,Uusikaupunki,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15457.0,2152.0,1488.5,3163.0,4510.0,2434.0,1709.5
2016.0,2,9.32,200.0,988.0,71.0,Uusikaupunki,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15457.0,2152.0,1488.5,3163.0,4510.0,2434.0,1709.5
2016.0,3,9.0,69.0,1164.0,46.0,Uusikaupunki,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15457.0,2152.0,1488.5,3163.0,4510.0,2434.0,1709.5
